position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets
"21,-17",0,0,0,0,0,0,0,
"21,-16",0,0,0,0,0,0,0,
"21,-15",0,0,0,0,0,0,0,
"21,-14",0,0,0,0,0,0,0,
"21,-13",0,0,0,0,0,0,0,
"21,-12",0,0,0,0,0,0,0,
"21,-11",0,0,0,0,0,0,0,
"21,-10",0,0,0,0,0,0,0,
"21,-9",0,0,0,0,0,0,0,
"21,-8",0,0,0,0,0,0,0,
"21,-7",0,0,0,0,0,0,0,
"21,-6",0,0,0,0,0,0,0,
"21,-5",0,0,0,0,0,0,0,
"21,-4",0,0,0,0,0,0,0,
"21,-3",0,0,0,0,0,0,0,
"21,-2",0,0,0,0,0,0,0,
"21,-1",0,0,0,0,0,0,0,
"21,0",0,0,0,0,0,0,0,
"21,1",0,0,0,0,0,0,0,
"21,2",0,0,0,0,0,0,0,
"21,3",0,0,0,0,0,0,0,
"21,4",27731,3,1,-94,-82,1748940,1415,
"21,5",40494,4,1,-94,-81,1852872,1502,
"21,6",41579,4,1,-94,-81,1900968,1538,
"21,7",41297,4,1,-94,-80,1676016,1356,
"21,8",41605,4,1,-94,-79,1767480,1430,
"21,9",41422,4,1,-94,-79,1919508,1553,
"21,10",41849,4,1,-94,-78,1865124,1509,
"21,11",50419,5,1,-94,-77,1846584,1494,
"21,12",54088,5,1,-94,-77,1824372,1477,
"21,13",55042,5,1,-94,-76,1779840,1440,
"21,14",61705,6,1,-94,-76,1849164,1499,
"21,15",62463,6,1,-94,-76,1769952,1432,
"21,16",60880,5,1,-94,-75,1795908,1453,
"21,17",61367,6,1,-94,-75,1781076,1441,
"21,18",62719,6,1,-94,-75,1855236,1501,
"21,19",58244,5,1,-94,-76,1798380,1455,
"21,20",57232,5,1,-94,-76,1725456,1396,
"21,21",56436,5,1,-94,-76,1804560,1460,
"21,22",53575,5,1,-94,-77,1821972,1477,
"21,23",50504,4,1,-94,-77,1746468,1413,
"21,24",41822,4,1,-94,-78,1800852,1457,
"21,25",41275,4,1,-94,-79,1891080,1530,
"21,26",41636,4,1,-94,-79,1756356,1421,
"22,-26",0,0,0,0,0,0,0,
"22,-25",0,0,0,0,0,0,0,
"22,-24",0,0,0,0,0,0,0,
"22,-23",0,0,0,0,0,0,0,
"22,-22",0,0,0,0,0,0,0,
"22,-21",0,0,0,0,0,0,0,
"22,-20",0,0,0,0,0,0,0,
"22,-19",0,0,0,0,0,0,0,
"22,-18",0,0,0,0,0,0,0,
"22,-17",0,0,0,0,0,0,0,
"22,-16",0,0,0,0,0,0,0,
"22,-15",0,0,0,0,0,0,0,
"22,-14",0,0,0,0,0,0,0,
"22,-13",0,0,0,0,0,0,0,
"22,-12",0,0,0,0,0,0,0,
"22,-11",0,0,0,0,0,0,0,
"22,-10",0,0,0,0,0,0,0,
"22,-9",0,0,0,0,0,0,0,
"22,-8",0,0,0,0,0,0,0,
"22,-7",0,0,0,0,0,0,0,
"22,-6",0,0,0,0,0,0,0,
"22,-5",0,0,0,0,0,0,0,
"22,-4",0,0,0,0,0,0,0,
"22,-3",0,0,0,0,0,0,0,
"22,-2",0,0,0,0,0,0,0,
"22,-1",0,0,0,0,0,0,0,
"22,0",0,0,0,0,0,0,0,
"22,1",0,0,0,0,0,0,0,
"22,2",0,0,0,0,0,0,0,
"22,3",0,0,0,0,0,0,0,
"22,4",0,0,0,0,0,0,0,
"22,5",28312,3,1,-94,-82,1743996,1411,
"22,6",39238,4,1,-94,-81,1756356,1421,
"22,7",41687,4,1,-94,-81,1825572,1477,
"22,8",41601,4,1,-94,-80,1788492,1447,
"22,9",41513,4,1,-94,-79,1840404,1489,
"22,10",42249,4,1,-94,-79,1800852,1457,
"22,11",41632,4,1,-94,-78,1781076,1441,
"22,12",41490,4,1,-94,-78,1791072,1452,
"22,13",46870,4,1,-94,-77,1784820,1445,
"22,14",47722,4,1,-94,-77,1799616,1456,
"22,15",52903,5,1,-94,-77,1844112,1492,
"22,16",53119,5,1,-94,-77,1787256,1446,
"22,17",53400,5,1,-94,-77,1658712,1342,
"22,18",55176,5,1,-94,-77,1794672,1452,
"22,19",53115,5,1,-94,-77,1758828,1423,
"22,20",51319,5,1,-94,-77,1719276,1391,
"22,21",49618,4,1,-94,-77,1762536,1426,
"22,22",41580,4,1,-94,-78,1889880,1530,
"22,23",41446,4,1,-94,-78,1875012,1517,
"22,24",42330,4,1,-94,-79,1778604,1439,
"22,25",41821,4,1,-94,-79,1799616,1456,
"22,26",40962,4,1,-94,-80,1873776,1516,
"23,-26",0,0,0,0,0,0,0,
"23,-25",0,0,0,0,0,0,0,
"23,-24",0,0,0,0,0,0,0,
"23,-23",0,0,0,0,0,0,0,
"23,-22",0,0,0,0,0,0,0,
"23,-21",0,0,0,0,0,0,0,
"23,-20",0,0,0,0,0,0,0,
"23,-19",0,0,0,0,0,0,0,
"23,-18",0,0,0,0,0,0,0,
"23,-17",0,0,0,0,0,0,0,
"23,-16",0,0,0,0,0,0,0,
"23,-15",0,0,0,0,0,0,0,
"23,-14",0,0,0,0,0,0,0,
"23,-13",0,0,0,0,0,0,0,
"23,-12",0,0,0,0,0,0,0,
"23,-11",0,0,0,0,0,0,0,
"23,-10",0,0,0,0,0,0,0,
"23,-9",0,0,0,0,0,0,0,
"23,-8",0,0,0,0,0,0,0,
"23,-7",0,0,0,0,0,0,0,
"23,-6",0,0,0,0,0,0,0,
"23,-5",0,0,0,0,0,0,0,
"23,-4",0,0,0,0,0,0,0,
"23,-3",0,0,0,0,0,0,0,
"23,-2",0,0,0,0,0,0,0,
"23,-1",0,0,0,0,0,0,0,
"23,0",0,0,0,0,0,0,0,
"23,1",0,0,0,0,0,0,0,
"23,2",0,0,0,0,0,0,0,
"23,3",0,0,0,0,0,0,0,
"23,4",0,0,0,0,0,0,0,
"23,5",0,0,0,0,0,0,0,
"23,6",26392,3,1,-94,-82,1850292,1497,
"23,7",38713,4,1,-94,-81,1849056,1496,
"23,8",41627,4,1,-94,-81,1713096,1386,
"23,9",41791,4,1,-94,-80,1804560,1460,
"23,10",40937,4,1,-94,-80,1698408,1378,
"23,11",41644,4,1,-94,-79,1826808,1478,
"23,12",41148,4,1,-94,-79,1756356,1421,
"23,13",42302,4,1,-94,-79,1769952,1432,
"23,14",41288,4,1,-94,-78,1798416,1456,
"23,15",41222,4,1,-94,-78,1757592,1422,
"23,16",42162,4,1,-94,-78,1804560,1460,
"23,17",42367,4,1,-94,-78,1804560,1460,
"23,18",41342,4,1,-94,-78,1870068,1513,
"23,19",39839,4,1,-94,-78,1807032,1462,
"23,20",41957,4,1,-94,-78,1837932,1487,
"23,21",41949,4,1,-94,-79,1839168,1488,
"23,22",39886,4,1,-94,-79,1819392,1472,
"23,23",41929,4,1,-94,-79,1723020,1395,
"23,24",41251,4,1,-94,-80,1821864,1474,
"23,25",41157,4,1,-94,-80,1772424,1434,
"23,26",40070,4,1,-94,-81,1850292,1497,
"24,-26",0,0,0,0,0,0,0,
"24,-25",0,0,0,0,0,0,0,
"24,-24",0,0,0,0,0,0,0,
"24,-23",0,0,0,0,0,0,0,
"24,-22",0,0,0,0,0,0,0,
"24,-21",0,0,0,0,0,0,0,
"24,-20",0,0,0,0,0,0,0,
"24,-19",0,0,0,0,0,0,0,
"24,-18",0,0,0,0,0,0,0,
"24,-17",0,0,0,0,0,0,0,
"24,-16",0,0,0,0,0,0,0,
"24,-15",0,0,0,0,0,0,0,
"24,-14",0,0,0,0,0,0,0,
"24,-13",0,0,0,0,0,0,0,
"24,-12",0,0,0,0,0,0,0,
"24,-11",0,0,0,0,0,0,0,
"24,-10",0,0,0,0,0,0,0,
"24,-9",0,0,0,0,0,0,0,
"24,-8",0,0,0,0,0,0,0,
"24,-7",0,0,0,0,0,0,0,
"24,-6",0,0,0,0,0,0,0,
"24,-5",0,0,0,0,0,0,0,
"24,-4",0,0,0,0,0,0,0,
"24,-3",0,0,0,0,0,0,0,
"24,-2",0,0,0,0,0,0,0,
"24,-1",0,0,0,0,0,0,0,
"24,0",0,0,0,0,0,0,0,
"24,1",0,0,0,0,0,0,0,
"24,2",0,0,0,0,0,0,0,
"24,3",0,0,0,0,0,0,0,
"24,4",0,0,0,0,0,0,0,
"24,5",0,0,0,0,0,0,0,
"24,6",0,0,0,0,0,0,0,
"24,7",0,0,0,0,0,0,0,
"24,8",35379,4,1,-94,-82,1726800,1400,
"24,9",40941,4,1,-94,-81,1814448,1468,
"24,10",41367,4,1,-94,-81,1881192,1522,
"24,11",39420,4,1,-94,-80,1663656,1346,
"24,12",42006,4,1,-94,-80,1774896,1436,
"24,13",42034,4,1,-94,-80,1821864,1474,
"24,14",41807,4,1,-94,-79,1809504,1464,
"24,15",41671,4,1,-94,-79,1771188,1433,
"24,16",41464,4,1,-94,-79,1753920,1420,
"24,17",40944,4,1,-94,-79,1786164,1449,
"24,18",41035,4,1,-94,-79,1855236,1501,
"24,19",40138,4,1,-94,-79,1729164,1399,
"24,20",41417,4,1,-94,-79,1727928,1398,
"24,21",42163,4,1,-94,-80,1789728,1448,
"24,22",41833,4,1,-94,-80,1810740,1465,
"24,23",41854,4,1,-94,-80,1771188,1433,
"24,24",36885,4,1,-94,-81,1795908,1453,
"24,25",40811,4,1,-94,-81,1793580,1455,
"24,26",38988,4,1,-94,-82,1821864,1474,
"25,-26",0,0,0,0,0,0,0,
"25,-25",0,0,0,0,0,0,0,
"25,-24",0,0,0,0,0,0,0,
"25,-23",0,0,0,0,0,0,0,
"25,-22",0,0,0,0,0,0,0,
"25,-21",0,0,0,0,0,0,0,
"25,-20",0,0,0,0,0,0,0,
"25,-19",0,0,0,0,0,0,0,
"25,-18",0,0,0,0,0,0,0,
"25,-17",0,0,0,0,0,0,0,
"25,-16",0,0,0,0,0,0,0,
"25,-15",0,0,0,0,0,0,0,
"25,-14",0,0,0,0,0,0,0,
"25,-13",0,0,0,0,0,0,0,
"25,-12",0,0,0,0,0,0,0,
"25,-11",0,0,0,0,0,0,0,
"25,-10",0,0,0,0,0,0,0,
"25,-9",0,0,0,0,0,0,0,
"25,-8",0,0,0,0,0,0,0,
"25,-7",0,0,0,0,0,0,0,
"25,-6",0,0,0,0,0,0,0,
"25,-5",0,0,0,0,0,0,0,
"25,-4",0,0,0,0,0,0,0,
"25,-3",0,0,0,0,0,0,0,
"25,-2",0,0,0,0,0,0,0,
"25,-1",0,0,0,0,0,0,0,
"25,0",0,0,0,0,0,0,0,
"25,1",0,0,0,0,0,0,0,
"25,2",0,0,0,0,0,0,0,
"25,3",0,0,0,0,0,0,0,
"25,4",0,0,0,0,0,0,0,
"25,5",0,0,0,0,0,0,0,
"25,6",0,0,0,0,0,0,0,
"25,7",0,0,0,0,0,0,0,
"25,8",0,0,0,0,0,0,0,
"25,9",25856,3,1,-94,-82,1808268,1463,
"25,10",40340,4,1,-94,-81,1713096,1386,
"25,11",41129,4,1,-94,-81,1757592,1422,
"25,12",41130,4,1,-94,-81,1810740,1465,
"25,13",40782,4,1,-94,-80,1820628,1473,
"25,14",41274,4,1,-94,-80,1772424,1434,
"25,15",40828,4,1,-94,-80,1808340,1465,
"25,16",41367,4,1,-94,-80,1802088,1458,
"25,17",41704,4,1,-94,-80,1814484,1469,
"25,18",40832,4,1,-94,-80,1797144,1454,
"25,19",41600,4,1,-94,-80,1839168,1488,
"25,20",41753,4,1,-94,-80,1755120,1420,
"25,21",41203,4,1,-94,-80,1786020,1445,
"25,22",40824,4,1,-94,-81,1836696,1486,
"25,23",40343,4,1,-94,-81,1791108,1453,
"25,24",39899,4,1,-94,-81,1825572,1477,
"25,25",32304,3,1,-94,-82,1799616,1456,
"25,26",0,0,0,0,0,0,0,
"26,-26",0,0,0,0,0,0,0,
"26,-25",0,0,0,0,0,0,0,
"26,-24",0,0,0,0,0,0,0,
"26,-23",0,0,0,0,0,0,0,
"26,-22",0,0,0,0,0,0,0,
"26,-21",0,0,0,0,0,0,0,
"26,-20",0,0,0,0,0,0,0,
"26,-19",0,0,0,0,0,0,0,
"26,-18",0,0,0,0,0,0,0,
"26,-17",0,0,0,0,0,0,0,
"26,-16",0,0,0,0,0,0,0,
"26,-15",0,0,0,0,0,0,0,
"26,-14",0,0,0,0,0,0,0,
"26,-13",0,0,0,0,0,0,0,
"26,-12",0,0,0,0,0,0,0,
"26,-11",0,0,0,0,0,0,0,
"26,-10",0,0,0,0,0,0,0,
"26,-9",0,0,0,0,0,0,0,
"26,-8",0,0,0,0,0,0,0,
"26,-7",0,0,0,0,0,0,0,
"26,-6",0,0,0,0,0,0,0,
"26,-5",0,0,0,0,0,0,0,
"26,-4",0,0,0,0,0,0,0,
"26,-3",0,0,0,0,0,0,0,
"26,-2",0,0,0,0,0,0,0,
"26,-1",0,0,0,0,0,0,0,
"26,0",0,0,0,0,0,0,0,
"26,1",0,0,0,0,0,0,0,
"26,2",0,0,0,0,0,0,0,
"26,3",0,0,0,0,0,0,0,
"26,4",0,0,0,0,0,0,0,
"26,5",0,0,0,0,0,0,0,
"26,6",0,0,0,0,0,0,0,
"26,7",0,0,0,0,0,0,0,
"26,8",0,0,0,0,0,0,0,
"26,9",0,0,0,0,0,0,0,
"26,10",0,0,0,0,0,0,0,
"26,11",26684,2,1,-94,-82,1763808,1428,
"26,12",30793,3,1,-94,-82,1821864,1474,
"26,13",34573,3,1,-94,-81,1797288,1458,
"26,14",40127,4,1,-94,-81,1818156,1471,
"26,15",40434,4,1,-94,-81,1849056,1496,
"26,16",41651,4,1,-94,-81,1795908,1453,
"26,17",41846,4,1,-94,-81,1799616,1456,
"26,18",41920,4,1,-94,-81,1747704,1414,
"26,19",40823,4,1,-94,-81,1829316,1481,
"26,20",41023,4,1,-94,-81,1793436,1451,
"26,21",39601,4,1,-94,-81,1858944,1504,
"26,22",32433,3,1,-94,-82,1902204,1539,
"26,23",27936,3,1,-94,-82,1767480,1430,
"26,24",0,0,0,0,0,0,0,
"26,25",0,0,0,0,0,0,0,
"26,26",0,0,0,0,0,0,0,
